0.50000 	 0.56238 	 0.03182
1.00000 	 0.54113 	 0.03607
1.50000 	 0.53622 	 0.03756
2.00000 	 0.53440 	 0.03821
2.50000 	 0.53355 	 0.03854
3.00000 	 0.53309 	 0.03873
3.50000 	 0.53282 	 0.03885
4.00000 	 0.53265 	 0.03893
4.50000 	 0.53253 	 0.03898
5.00000 	 0.53245 	 0.03902
5.50000 	 0.53238 	 0.03905
6.00000 	 0.53234 	 0.03907
