-8.00000 	 -0.59482 	 0.01063 
-6.00000 	 -0.44082 	 0.00579 
-4.00000 	 -0.28766 	 0.00239 
-3.00000 	 -0.21143 	 0.00124 
-2.00000 	 -0.13546 	 0.00046 
-1.00000 	 -0.05978 	 0.00005 
0.00000 	 0.01560 	 0.00003 
1.00000 	 0.09073 	 0.00038 
2.00000 	 0.16568 	 0.00113 
3.00000 	 0.24056 	 0.00226 
4.00000 	 0.31548 	 0.00379 
6.00000 	 0.46592 	 0.00811 
8.00000 	 0.61761 	 0.01417 
